id id2 K
12520090138 12520179319 0
12520090138 19919970091 0.002
12520090138 10219990833 0
12520090138 12520090090 0.003
12520090138 12520130167 0.087
12520090138 12520175015 0
12520090138 12520178010 0
12520090138 12520178844 0
12520090138 12520090099 0
12520090138 19900000119 0
12520090138 12520178028 0
12520090138 19900000155 0
12520090138 12520080114 0.032
12520090138 12619999961 0
12520090138 12520175310 0
12520090138 12520179222 0
12520090138 12520100079 0
12520090138 12520176198 0
12520090138 12520100097 0.078
12520090138 12520080127 0.102
12520090138 19900000124 0.062
12520090138 12520179051 0
12520090138 12520155383 0
12520090138 12520100125 0.051
12520090138 12520175871 0
12520090138 12520179858 0
12520090138 12520176562 0
12520090138 19900000084 0
12520090138 12520090028 0.125
12520090138 12520100103 0
12520090138 12520178489 0
12520090138 12520090091 0.001
12520090138 12520100130 0.094
12520090138 12520080043 0.001
12520090138 12520080052 0.063
12520090138 12520110061 0.063
12520090138 19919960105 0.039
12520090138 12520080122 0.001
12520090138 19900000156 0
12520090138 12619999491 0
12520090138 12520178065 0
12520090138 12520178200 0
12520090138 12520175650 0
12520090138 12619993190 0
12520090138 12520177536 0
12520090138 12520100133 0
12520090138 12519966916 0
12520090138 12619993557 0
12520090138 12520090124 0.063
12520090138 12520175932 0
12520090138 12520110154 0.074
12520090138 12520178803 0
12520090138 12619990052 0
12520090138 12520090058 0.016
12520090138 12520090151 0.016
12520090138 12520175047 0
12520090138 12520090022 0
12520090138 12520177116 0
12520090138 12520177648 0
12520090138 12520080017 0.094
12520090138 12520177797 0
12520090138 12520175022 0
12520090138 12619999515 0
12520090138 12520090178 0.11
12520090138 12520178923 0
12520090138 12520100149 0.001
12520090138 12520090169 0.27
12520090138 12520051324 0.063
12520090138 12619971285 0
12520090138 12520120184 0.001
12520090138 12520100185 0
12520090138 12619995223 0
12520090138 12520100064 0
12520090138 12520110014 0
12520090138 12520010491 0
12520090138 12520090115 0.11
12520090138 12520010473 0.001
12520090138 12520110032 0.071
12520090138 12619989623 0
12520090138 12520010455 0
12520090138 12520176501 0
12520090138 12520010465 0
12520090138 19900000122 0
12520090138 12520177322 0
12520090138 12520175855 0
12520090138 12520090107 0.001
12520090138 12520175864 0
12520090138 12520010483 0
12520090138 12520090116 0.094
12520090138 12520110095 0
12520090138 12520090075 0.064
12520090138 12520177717 0
12520090138 12619990051 0
12520090138 12520130134 0.003
12520090138 12520090170 0.11
12520090138 12520177753 0
12520090138 12520175406 0
12520090138 12619999205 0
12520090138 12520179180 0
12520090138 12520100105 0.055
12520090138 12520177442 0
12520090138 12520100123 0.055
12520090138 12520080036 0.001
12520090138 12619996643 0
12520090138 12520080063 0.047
12520090138 12520176453 0
12520090138 12520100099 0.012
12520090138 12520090168 0.078
12520090138 12520176030 0
12520090138 12520100168 0.071
12520090138 12520177838 0
12520090138 12520080111 0.126
12520090138 12520100063 0
12520090138 12520120062 0.001
12520090138 12520100054 0.001
12520090138 12520100045 0.067
12520090138 12620000121 0
12520090138 12520100036 0.055
12520090138 12520010481 0.032
12520090138 12520100009 0.078
12520090138 12520010454 0
12520090138 12520100021 0.016
12520090138 12520175838 0
12520090138 19900000130 0
12520090138 12520010466 0
12520090138 12520050416 0
12520090138 12520010475 0
12520090138 12520179418 0
12520090138 12619935843 0
12520090138 12520010484 0.001
12520090138 12520176984 0
12520090138 12520090135 0
12520090138 12520100057 0
12520090138 12520090065 0.282
12520090138 12520110143 0.005
12520090138 12520090153 0
12520090138 12520100075 0
12520090138 12520130142 0.047
12520090138 12520110134 0
12520090138 12520090162 0.005
12520090138 12520080096 0.062
12520090138 12520100165 0.282
12520090138 12520177975 0
12520090138 12619997858 0
12520090138 12520100138 0.016
12520090138 12520179499 0
12520090138 12520090011 0.016
12520090138 12520178472 0
12520090138 12520100129 0.063
12520090138 12520080060 0.142
12520090138 12520080024 0.078
12520090138 19919960073 0.001
12520090138 12520178625 0
12520090138 12520175292 0
12520090138 12520176925 0
12520090138 12520090176 0
12520090138 12520120205 0
12520090138 12520179477 0
12520090138 12520100169 0
12520090138 12520090158 0
12520090138 12520090051 0.003
12520090138 12520100178 0.003
12520090138 12619990036 0
12520090138 12619999956 0
12520090138 12619971180 0
12520090138 12520003813 0
12520090138 12520003822 0
12520090138 19919990121 0
12520090138 12520010471 0
12520090138 12520120025 0.098
12520090138 12520100017 0.032
12520090138 12520010462 0.016
12520090138 12520010453 0.001
12520090138 12520050465 0.001
12520090138 12520010458 0.032
12520090138 12520010467 0
12520090138 12520090118 0.063
12520090138 12619999489 0
12520090138 12520100058 0
12520090138 12520100085 0
12520090138 12520080095 0
12520090138 12520100094 0.004
12520090138 12520100173 0.071
12520090138 12520177602 0
12520090138 12619970674 0
12520090138 12520080050 0.063
12520090138 12619999077 0
12520090138 12520080005 0
12520090138 12520175266 0
12520090138 12520175224 0
12520090138 12520080065 0.126
12520090138 12520090016 0.031
12520090138 12520080074 0
12520090138 12520130120 0.016
12520090138 12520090034 0.062
12520090138 12520179458 0
12520090138 12619999830 0
12520090138 12520010488 0.001
12520090138 12520090121 0.094
12520090138 12520100034 0.071
12520090138 12520010470 0.001
12520090138 12520179738 0
12520090138 12520100007 0.001
12520090138 12520010452 0.001
12520090138 12619970434 0
12520090138 12520177344 0
12520090138 19919980110 0.002
12520090138 19900000153 0
12520090138 12520100023 0.005
12520090138 12520175173 0
12520090138 12619990938 0
12520090138 12619986402 0
12520090138 12520010495 0.001
12520090138 12520090128 0.001
12520090138 12520179918 0
12520090138 12520090146 0
12520090138 12619999452 0
12520090138 12520100163 0.063
12520090138 12619980034 0
12520090138 12520158964 0.001
12520090138 12520080022 0.071
12520090138 12520177945 0
12520090138 12619999726 0
12520090138 12520176214 0
12520090138 12520157260 0.1
12520090138 12520100101 0.016
12520090138 12520090080 0.313
12520090138 12520100051 0.016
12520090138 12520156551 0.002
12520090138 12520090098 0
12520090138 12520176165 0
12520090138 12619970460 0
12520090138 19900000118 0
12520090138 12619991123 0
12520090138 12520179543 0
12520158887 19900000154 0
12520158887 19919980120 0
12520158887 12520100024 0
12520158887 12520010469 0.001
12520158887 12619999108 0
12520158887 12520010496 0
12520158887 12520090129 0.067
12520158887 12520090138 0.1
12520158887 12520158887 1.031
12520158887 12520179088 0
12520158887 12520090156 0
12520158887 12520110029 0.149
12520158887 12520080108 0.001
12520158887 12520100180 0
12520158887 12520080117 0
12520158887 12519999697 0
12520158887 12520177552 0
12520158887 12520177757 0
12520158887 12520080066 0.172
12520158887 12520100144 0
12520158887 12520178937 0
12520158887 12520080039 0
12520158887 12520100117 0.109
12520158887 12619991357 0
12520158887 12520090078 0.149
12520158887 12619971208 0
12520158887 19900000043 0
12520158887 12520080012 0.086
12520158887 12520080003 0.035
12520158887 12520179319 0
12520158887 19919970091 0.002
12520158887 10219990833 0
12520158887 12520090090 0.005
12520158887 12520130167 0.141
12520158887 12520175015 0
12520158887 12520178010 0
12520158887 12520178844 0
12520158887 12520090099 0
12520158887 19900000119 0
12520158887 12520178028 0
12520158887 19900000155 0
12520158887 12520080114 0.125
12520158887 12619999961 0
12520158887 12520175310 0
12520158887 12520179222 0
12520158887 12520100079 0
12520158887 12520176198 0
12520158887 12520100097 0.071
12520158887 12520080127 0.172
12520158887 19900000124 0.156
12520158887 12520179051 0
12520158887 12520155383 0
12520158887 12520100125 0.158
12520158887 12520175871 0
12520158887 12520179858 0
12520158887 12520176562 0
12520158887 19900000084 0
12520158887 12520090028 0.126
12520158887 12520100103 0
12520158887 12520178489 0
12520158887 12520090091 0.001
12520158887 12520100130 0.151
12520158887 12520080043 0.001
12520158887 12520080052 0.032
12520158887 12520110061 0.172
12520158887 19919960105 0.082
12520158887 12520080122 0.001
12520158887 19900000156 0
12520158887 12619999491 0
12520158887 12520178065 0
12520158887 12520178200 0
12520158887 12520175650 0
12520158887 12619993190 0
12520158887 12520177536 0
12520158887 12520100133 0
12520158887 12519966916 0
12520158887 12619993557 0
12520158887 12520090124 0.094
12520158887 12520175932 0
12520158887 12520110154 0.563
12520158887 12520178803 0
12520158887 12619990052 0
12520158887 12520090058 0.001
12520158887 12520090151 0.001
12520158887 12520175047 0
12520158887 12520090022 0
12520158887 12520177116 0
12520158887 12520177648 0
12520158887 12520080017 0.079
12520158887 12520177797 0
12520158887 12520175022 0
12520158887 12619999515 0
12520158887 12520090178 0.11
12520158887 12520178923 0
12520158887 12520100149 0.001
12520158887 12520090169 0.065
12520158887 12520051324 0.25
12520158887 12619971285 0
12520158887 12520120184 0.001
12520158887 12520100185 0
12520158887 12619995223 0
12520158887 12520100064 0
12520158887 12520110014 0
12520158887 12520010491 0
12520158887 12520090115 0.079
12520158887 12520010473 0.001
12520158887 12520110032 0.184
12520158887 12619989623 0
12520158887 12520010455 0
12520158887 12520176501 0
12520158887 12520010465 0
12520158887 19900000122 0
12520158887 12520177322 0
12520158887 12520175855 0
12520158887 12520090107 0.001
12520158887 12520175864 0
12520158887 12520010483 0
12520158887 12520090116 0.079
12520158887 12520110095 0
12520158887 12520090075 0.095
12520158887 12520177717 0
12520158887 12619990051 0
12520158887 12520130134 0.005
12520158887 12520090170 0.181
12520158887 12520177753 0
12520158887 12520175406 0
12520158887 12619999205 0
12520158887 12520179180 0
12520158887 12520100105 0.164
12520158887 12520177442 0
12520158887 12520100123 0.109
12520158887 12520080036 0.001
12520158887 12619996643 0
12520158887 12520080063 0.125
12520158887 12520176453 0
12520158887 12520100099 0.018
12520158887 12520090168 0.094
12520158887 12520176030 0
12520158887 12520100168 0.184
12520158887 12520177838 0
12520158887 12520080111 0.532
12520158887 12520100063 0
12520158887 12520120062 0.001
12520158887 12520100054 0.001
12520158887 12520100045 0.182
12520158887 12620000121 0
12520158887 12520100036 0.109
12520158887 12520010481 0
12520158887 12520100009 0.071
12520158887 12520010454 0
12520158887 12520100021 0
12520158887 12520175838 0
12520158887 19900000130 0
12520158887 12520010466 0
12520158887 12520050416 0
12520158887 12520010475 0
12520158887 12520179418 0
12520158887 12619935843 0
12520158887 12520010484 0.001
12520158887 12520176984 0
12520158887 12520090135 0
12520158887 12520100057 0
12520158887 12520090065 0.091
12520158887 12520110143 0.011
12520158887 12520090153 0
12520158887 12520100075 0
12520158887 12520130142 0.137
12520158887 12520110134 0
12520158887 12520090162 0.01
12520158887 12520080096 0.086
12520158887 12520100165 0.194
12520158887 12520177975 0
12520158887 12619997858 0
12520158887 12520100138 0
12520158887 12520179499 0
12520158887 12520090011 0
12520158887 12520178472 0
12520158887 12520100129 0.141
12520158887 12520080060 0.212
12520158887 12520080024 0.071
12520158887 19919960073 0.001
12520158887 12520178625 0
12520158887 12520175292 0
12520158887 12520176925 0
12520158887 12520090176 0
12520158887 12520120205 0
12520158887 12520179477 0
12520158887 12520100169 0
12520158887 12520090158 0
12520158887 12520090051 0.005
12520158887 12520100178 0.006
12520158887 12619990036 0
12520158887 12619999956 0
12520158887 12619971180 0
12520158887 12520003813 0
12520158887 12520003822 0
12520158887 19919990121 0
12520158887 12520010471 0
12520158887 12520120025 0.157
12520158887 12520100017 0.001
12520158887 12520010462 0.008
12520158887 12520010453 0.003
12520158887 12520050465 0.001
12520158887 12520010458 0
12520158887 12520010467 0
12520158887 12520090118 0.032
12520158887 12619999489 0
12520158887 12520100058 0
12520158887 12520100085 0
12520158887 12520080095 0
12520158887 12520100094 0.002
12520158887 12520100173 0.188
12520158887 12520177602 0
12520158887 12619970674 0
12520158887 12520080050 0.032
12520158887 12619999077 0
12520158887 12520080005 0
12520158887 12520175266 0
12520158887 12520175224 0
12520158887 12520080065 0.189
12520158887 12520090016 0
12520158887 12520080074 0
12520158887 12520130120 0.024
12520158887 12520090034 0.094
12520158887 12520179458 0
12520158887 12619999830 0
12520158887 12520010488 0.001
12520158887 12520090121 0.157
12520158887 12520100034 0.219
12520158887 12520010470 0.001
12520158887 12520179738 0
12520158887 12520100007 0.001
12520158887 12520010452 0.001
12520158887 12619970434 0
12520158887 12520177344 0
12520158887 19919980110 0.002
12520158887 19900000153 0
12520158887 12520100023 0.003
12520158887 12520175173 0
12520158887 12619990938 0
12520158887 12619986402 0
12520158887 12520010495 0.001
12520158887 12520090128 0.001
12520158887 12520179918 0
12520158887 12520090146 0
12520158887 12619999452 0
12520158887 12520100163 0.141
12520158887 12619980034 0
12520158887 12520158964 0.003
12520158887 12520080022 0.344
12520158887 12520177945 0
12520158887 12619999726 0
12520158887 12520176214 0
12520158887 12520157260 0.547
12520158887 12520100101 0
12520158887 12520090080 0.057
12520158887 12520100051 0
12520158887 12520156551 0.003
12520158887 12520090098 0
12520158887 12520176165 0
12520158887 12619970460 0
12520158887 19900000118 0
12520158887 12619991123 0
12520158887 12520179543 0
12520179088 19900000154 0
12520179088 19919980120 0
12520179088 12520100024 0
12520179088 12520010469 0
12520179088 12619999108 0
12520179088 12520010496 0
12520179088 12520090129 0
12520179088 12520090138 0
12520179088 12520158887 0
12520179088 12520179088 1
12520179088 12520090156 0
12520179088 12520110029 0
12520179088 12520080108 0
12520179088 12520100180 0
12520179088 12520080117 0
12520179088 12519999697 0
12520179088 12520177552 0
12520179088 12520177757 0
12520179088 12520080066 0
12520179088 12520100144 0
12520179088 12520178937 0
12520179088 12520080039 0
12520179088 12520100117 0
12520179088 12619991357 0
12520179088 12520090078 0
12520179088 12619971208 0
12520179088 19900000043 0
12520179088 12520080012 0
12520179088 12520080003 0
12520179088 12520179319 0
12520179088 19919970091 0
12520179088 10219990833 0
12520179088 12520090090 0
12520179088 12520130167 0
12520179088 12520175015 0
12520179088 12520178010 0
12520179088 12520178844 0
12520179088 12520090099 0
12520179088 19900000119 0
12520179088 12520178028 0
12520179088 19900000155 0
12520179088 12520080114 0
12520179088 12619999961 0
12520179088 12520175310 0
12520179088 12520179222 0
12520179088 12520100079 0
12520179088 12520176198 0
12520179088 12520100097 0
12520179088 12520080127 0
12520179088 19900000124 0
12520179088 12520179051 0
12520179088 12520155383 0
12520179088 12520100125 0
12520179088 12520175871 0
12520179088 12520179858 0
12520179088 12520176562 0
12520179088 19900000084 0
12520179088 12520090028 0
12520179088 12520100103 0
12520179088 12520178489 0
12520179088 12520090091 0
12520179088 12520100130 0
12520179088 12520080043 0
12520179088 12520080052 0
12520179088 12520110061 0
12520179088 19919960105 0
12520179088 12520080122 0
12520179088 19900000156 0
12520179088 12619999491 0
12520179088 12520178065 0
12520179088 12520178200 0
12520179088 12520175650 0
12520179088 12619993190 0
12520179088 12520177536 0
12520179088 12520100133 0
12520179088 12519966916 0
12520179088 12619993557 0
12520179088 12520090124 0
12520179088 12520175932 0
12520179088 12520110154 0
12520179088 12520178803 0
12520179088 12619990052 0
12520179088 12520090058 0
12520179088 12520090151 0
12520179088 12520175047 0
12520179088 12520090022 0
12520179088 12520177116 0
12520179088 12520177648 0
12520179088 12520080017 0
12520179088 12520177797 0
12520179088 12520175022 0
12520179088 12619999515 0
12520179088 12520090178 0
12520179088 12520178923 0
12520179088 12520100149 0
12520179088 12520090169 0
12520179088 12520051324 0
12520179088 12619971285 0
12520179088 12520120184 0
12520179088 12520100185 0
12520179088 12619995223 0
12520179088 12520100064 0
12520179088 12520110014 0
12520179088 12520010491 0
12520179088 12520090115 0
12520179088 12520010473 0
12520179088 12520110032 0
12520179088 12619989623 0
12520179088 12520010455 0
12520179088 12520176501 0
12520179088 12520010465 0
12520179088 19900000122 0
12520179088 12520177322 0
12520179088 12520175855 0
12520179088 12520090107 0
12520179088 12520175864 0
12520179088 12520010483 0
12520179088 12520090116 0
12520179088 12520110095 0
12520179088 12520090075 0
12520179088 12520177717 0
12520179088 12619990051 0
12520179088 12520130134 0
12520179088 12520090170 0
12520179088 12520177753 0
12520179088 12520175406 0
12520179088 12619999205 0
12520179088 12520179180 0
12520179088 12520100105 0
12520179088 12520177442 0
12520179088 12520100123 0
12520179088 12520080036 0
12520179088 12619996643 0
12520179088 12520080063 0
12520179088 12520176453 0
12520179088 12520100099 0
12520179088 12520090168 0
12520179088 12520176030 0
12520179088 12520100168 0
12520179088 12520177838 0
12520179088 12520080111 0
12520179088 12520100063 0
12520179088 12520120062 0
12520179088 12520100054 0
12520179088 12520100045 0
12520179088 12620000121 0
12520179088 12520100036 0
12520179088 12520010481 0
12520179088 12520100009 0
12520179088 12520010454 0
12520179088 12520100021 0
12520179088 12520175838 0
12520179088 19900000130 0
12520179088 12520010466 0
12520179088 12520050416 0
12520179088 12520010475 0
12520179088 12520179418 0
12520179088 12619935843 0
12520179088 12520010484 0
12520179088 12520176984 0
12520179088 12520090135 0
12520179088 12520100057 0
12520179088 12520090065 0
12520179088 12520110143 0
12520179088 12520090153 0
12520179088 12520100075 0
12520179088 12520130142 0
12520179088 12520110134 0
12520179088 12520090162 0
12520179088 12520080096 0
12520179088 12520100165 0
12520179088 12520177975 0
12520179088 12619997858 0
12520179088 12520100138 0
12520179088 12520179499 0
12520179088 12520090011 0
12520179088 12520178472 0
12520179088 12520100129 0
12520179088 12520080060 0
12520179088 12520080024 0
12520179088 19919960073 0
12520179088 12520178625 0
12520179088 12520175292 0
12520179088 12520176925 0
12520179088 12520090176 0
12520179088 12520120205 0
12520179088 12520179477 0
12520179088 12520100169 0
12520179088 12520090158 0
12520179088 12520090051 0
12520179088 12520100178 0
12520179088 12619990036 0
12520179088 12619999956 0
12520179088 12619971180 0
12520179088 12520003813 0
12520179088 12520003822 0
12520179088 19919990121 0
12520179088 12520010471 0
12520179088 12520120025 0
12520179088 12520100017 0
12520179088 12520010462 0
12520179088 12520010453 0
12520179088 12520050465 0
12520179088 12520010458 0
12520179088 12520010467 0
12520179088 12520090118 0
12520179088 12619999489 0
12520179088 12520100058 0
12520179088 12520100085 0
12520179088 12520080095 0
12520179088 12520100094 0
12520179088 12520100173 0
12520179088 12520177602 0
12520179088 12619970674 0
12520179088 12520080050 0
12520179088 12619999077 0
12520179088 12520080005 0
12520179088 12520175266 0
12520179088 12520175224 0
12520179088 12520080065 0
12520179088 12520090016 0
12520179088 12520080074 0
12520179088 12520130120 0
12520179088 12520090034 0
12520179088 12520179458 0
12520179088 12619999830 0
12520179088 12520010488 0
12520179088 12520090121 0
12520179088 12520100034 0
12520179088 12520010470 0
12520179088 12520179738 0
12520179088 12520100007 0
12520179088 12520010452 0
12520179088 12619970434 0
12520179088 12520177344 0
12520179088 19919980110 0
12520179088 19900000153 0
12520179088 12520100023 0
12520179088 12520175173 0
12520179088 12619990938 0
12520179088 12619986402 0
12520179088 12520010495 0
12520179088 12520090128 0
12520179088 12520179918 0
12520179088 12520090146 0
12520179088 12619999452 0
12520179088 12520100163 0
12520179088 12619980034 0
12520179088 12520158964 0
12520179088 12520080022 0
12520179088 12520177945 0
12520179088 12619999726 0
12520179088 12520176214 0
12520179088 12520157260 0
12520179088 12520100101 0
12520179088 12520090080 0
12520179088 12520100051 0
12520179088 12520156551 0
12520179088 12520090098 0
12520179088 12520176165 0
12520179088 12619970460 0
12520179088 19900000118 0
12520179088 12619991123 0
12520179088 12520179543 0
12520090156 19900000154 0
12520090156 19919980120 0.002
12520090156 12520100024 0
12520090156 12520010469 0.031
12520090156 12619999108 0
12520090156 12520010496 0
12520090156 12520090129 0.062
12520090156 12520090138 0
12520090156 12520158887 0
12520090156 12520179088 0
12520090156 12520090156 1
12520090156 12520110029 0
12520090156 12520080108 0.008
12520090156 12520100180 0.016
12520090156 12520080117 0.125
12520090156 12519999697 0
12520090156 12520177552 0
12520090156 12520177757 0
12520090156 12520080066 0
12520090156 12520100144 0
12520090156 12520178937 0
12520090156 12520080039 0.008
12520090156 12520100117 0
12520090156 12619991357 0
12520090156 12520090078 0
12520090156 12619971208 0
12520090156 19900000043 0
12520090156 12520080012 0
12520090156 12520080003 0.008
12520090156 12520179319 0
12520090156 19919970091 0.062
12520090156 10219990833 0
12520090156 12520090090 0.062
12520090156 12520130167 0
12520090156 12520175015 0
12520090156 12520178010 0
12520090156 12520178844 0
12520090156 12520090099 0
12520090156 19900000119 0
12520090156 12520178028 0
12520090156 19900000155 0
12520090156 12520080114 0
12520090156 12619999961 0
12520090156 12520175310 0
12520090156 12520179222 0
12520090156 12520100079 0.063
12520090156 12520176198 0
12520090156 12520100097 0
12520090156 12520080127 0
12520090156 19900000124 0
12520090156 12520179051 0
12520090156 12520155383 0.033
12520090156 12520100125 0
12520090156 12520175871 0
12520090156 12520179858 0
12520090156 12520176562 0
12520090156 19900000084 0
12520090156 12520090028 0
12520090156 12520100103 0.016
12520090156 12520178489 0
12520090156 12520090091 0.13
12520090156 12520100130 0
12520090156 12520080043 0.125
12520090156 12520080052 0
12520090156 12520110061 0
12520090156 19919960105 0
12520090156 12520080122 0.008
12520090156 19900000156 0
12520090156 12619999491 0
12520090156 12520178065 0
12520090156 12520178200 0
12520090156 12520175650 0
12520090156 12619993190 0
12520090156 12520177536 0
12520090156 12520100133 0.016
12520090156 12519966916 0
12520090156 12619993557 0
12520090156 12520090124 0
12520090156 12520175932 0
12520090156 12520110154 0
12520090156 12520178803 0
12520090156 12619990052 0
12520090156 12520090058 0.005
12520090156 12520090151 0.005
12520090156 12520175047 0
12520090156 12520090022 0.016
12520090156 12520177116 0
12520090156 12520177648 0
12520090156 12520080017 0
12520090156 12520177797 0
12520090156 12520175022 0
12520090156 12619999515 0
12520090156 12520090178 0
12520090156 12520178923 0
12520090156 12520100149 0.016
12520090156 12520090169 0
12520090156 12520051324 0
12520090156 12619971285 0
12520090156 12520120184 0.016
12520090156 12520100185 0
12520090156 12619995223 0
12520090156 12520100064 0
12520090156 12520110014 0.504
12520090156 12520010491 0
12520090156 12520090115 0
12520090156 12520010473 0.031
12520090156 12520110032 0
12520090156 12619989623 0
12520090156 12520010455 0
12520090156 12520176501 0
12520090156 12520010465 0
12520090156 19900000122 0
12520090156 12520177322 0
12520090156 12520175855 0
12520090156 12520090107 0.001
12520090156 12520175864 0
12520090156 12520010483 0
12520090156 12520090116 0
12520090156 12520110095 0
12520090156 12520090075 0
12520090156 12520177717 0
12520090156 12619990051 0
12520090156 12520130134 0.008
12520090156 12520090170 0
12520090156 12520177753 0
12520090156 12520175406 0
12520090156 12619999205 0
12520090156 12520179180 0
12520090156 12520100105 0
12520090156 12520177442 0
12520090156 12520100123 0
12520090156 12520080036 0.032
12520090156 12619996643 0
12520090156 12520080063 0
12520090156 12520176453 0
12520090156 12520100099 0.066
12520090156 12520090168 0
12520090156 12520176030 0
12520090156 12520100168 0
12520090156 12520177838 0
12520090156 12520080111 0
12520090156 12520100063 0
12520090156 12520120062 0.047
12520090156 12520100054 0.063
12520090156 12520100045 0
12520090156 12620000121 0
12520090156 12520100036 0
12520090156 12520010481 0
12520090156 12520100009 0
12520090156 12520010454 0
12520090156 12520100021 0.067
12520090156 12520175838 0
12520090156 19900000130 0
12520090156 12520010466 0
12520090156 12520050416 0.125
12520090156 12520010475 0
12520090156 12520179418 0
12520090156 12619935843 0.062
12520090156 12520010484 0.031
12520090156 12520176984 0
12520090156 12520090135 0.25
12520090156 12520100057 0
12520090156 12520090065 0
12520090156 12520110143 0.016
12520090156 12520090153 0.258
12520090156 12520100075 0.016
12520090156 12520130142 0
12520090156 12520110134 0.063
12520090156 12520090162 0.25
12520090156 12520080096 0
12520090156 12520100165 0
12520090156 12520177975 0
12520090156 12619997858 0
12520090156 12520100138 0.004
12520090156 12520179499 0
12520090156 12520090011 0
12520090156 12520178472 0
12520090156 12520100129 0
12520090156 12520080060 0
12520090156 12520080024 0
12520090156 19919960073 0
12520090156 12520178625 0
12520090156 12520175292 0
12520090156 12520176925 0
12520090156 12520090176 0
12520090156 12520120205 0.063
12520090156 12520179477 0
12520090156 12520100169 0.063
12520090156 12520090158 0.078
12520090156 12520090051 0.078
12520090156 12520100178 0.078
12520090156 12619990036 0
12520090156 12619999956 0
12520090156 12619971180 0
12520090156 12520003813 0
12520090156 12520003822 0
12520090156 19919990121 0
12520090156 12520010471 0
12520090156 12520120025 0
12520090156 12520100017 0.024
12520090156 12520010462 0
12520090156 12520010453 0
12520090156 12520050465 0.001
12520090156 12520010458 0
12520090156 12520010467 0
12520090156 12520090118 0.001
12520090156 12619999489 0
12520090156 12520100058 0.016
12520090156 12520100085 0.032
12520090156 12520080095 0.125
12520090156 12520100094 0.016
12520090156 12520100173 0
12520090156 12520177602 0
12520090156 12619970674 0
12520090156 12520080050 0
12520090156 12619999077 0
12520090156 12520080005 0.07
12520090156 12520175266 0
12520090156 12520175224 0
12520090156 12520080065 0
12520090156 12520090016 0.008
12520090156 12520080074 0.062
12520090156 12520130120 0.008
12520090156 12520090034 0
12520090156 12520179458 0
12520090156 12619999830 0
12520090156 12520010488 0.031
12520090156 12520090121 0
12520090156 12520100034 0
12520090156 12520010470 0.031
12520090156 12520179738 0
12520090156 12520100007 0.063
12520090156 12520010452 0.031
12520090156 12619970434 0
12520090156 12520177344 0
12520090156 19919980110 0.002
12520090156 19900000153 0
12520090156 12520100023 0.004
12520090156 12520175173 0
12520090156 12619990938 0
12520090156 12619986402 0
12520090156 12520010495 0.125
12520090156 12520090128 0.001
12520090156 12520179918 0
12520090156 12520090146 0.016
12520090156 12619999452 0
12520090156 12520100163 0
12520090156 12619980034 0
12520090156 12520158964 0.033
12520090156 12520080022 0
12520090156 12520177945 0
12520090156 12619999726 0
12520090156 12520176214 0
12520090156 12520157260 0
12520090156 12520100101 0.004
12520090156 12520090080 0
12520090156 12520100051 0.067
12520090156 12520156551 0.063
12520090156 12520090098 0
12520090156 12520176165 0
12520090156 12619970460 0
12520090156 19900000118 0
12520090156 12619991123 0
12520090156 12520179543 0
12520110029 19900000154 0
12520110029 19919980120 0
12520110029 12520100024 0
12520110029 12520010469 0
12520110029 12619999108 0
12520110029 12520010496 0
12520110029 12520090129 0.039
12520110029 12520090138 0.055
12520110029 12520158887 0.149
12520110029 12520179088 0
12520110029 12520090156 0
12520110029 12520110029 1.047
12520110029 12520080108 0
12520110029 12520100180 0
12520110029 12520080117 0
12520110029 12519999697 0
12520110029 12520177552 0
12520110029 12520177757 0
12520110029 12520080066 0.203
12520110029 12520100144 0
12520110029 12520178937 0
12520110029 12520080039 0
12520110029 12520100117 0.32
12520110029 12619991357 0
12520110029 12520090078 0.188
12520110029 12619971208 0
12520110029 19900000043 0
12520110029 12520080012 0.188
12520110029 12520080003 0.023
12520110029 12520179319 0
12520110029 19919970091 0
12520110029 10219990833 0
12520110029 12520090090 0.004
12520110029 12520130167 0.141
12520110029 12520175015 0
12520110029 12520178010 0
12520110029 12520178844 0
12520110029 12520090099 0
12520110029 19900000119 0
12520110029 12520178028 0
12520110029 19900000155 0
12520110029 12520080114 0.172
12520110029 12619999961 0
12520110029 12520175310 0
12520110029 12520179222 0
12520110029 12520100079 0
12520110029 12520176198 0
12520110029 12520100097 0.157
12520110029 12520080127 0.032
12520110029 19900000124 0.25
12520110029 12520179051 0
12520110029 12520155383 0
12520110029 12520100125 0.203
12520110029 12520175871 0
12520110029 12520179858 0
12520110029 12520176562 0
12520110029 19900000084 0
12520110029 12520090028 0.063
12520110029 12520100103 0
12520110029 12520178489 0
12520110029 12520090091 0
12520110029 12520100130 0.188
12520110029 12520080043 0
12520110029 12520080052 0
12520110029 12520110061 0.203
12520110029 19919960105 0.062
12520110029 12520080122 0
12520110029 19900000156 0
12520110029 12619999491 0
12520110029 12520178065 0
12520110029 12520178200 0
12520110029 12520175650 0
12520110029 12619993190 0
12520110029 12520177536 0
12520110029 12520100133 0
12520110029 12519966916 0
12520110029 12619993557 0
12520110029 12520090124 0.062
12520110029 12520175932 0
12520110029 12520110154 0.133
12520110029 12520178803 0
12520110029 12619990052 0
12520110029 12520090058 0
12520110029 12520090151 0
12520110029 12520175047 0
12520110029 12520090022 0
12520110029 12520177116 0
12520110029 12520177648 0
12520110029 12520080017 0.032
12520110029 12520177797 0
12520110029 12520175022 0
